Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
ATP11B	-0.746	0.865776280645333
TSFM	-0.686	0.865776280645333
BLM	0.661	0.865776280645333
NOP53	1.006	0.865776280645333
PDF	-0.662	0.865776280645333
CNNM2	-0.853	0.865776280645333
ABCC1	0.86	0.865790146794404
CHMP6	0.753	0.865790146794404
TWNK	-0.743	0.865790146794404
MAU2	0.727	0.865790146794404
XRN1	-0.8	0.865790146794404
EIF1B	0.773	0.865790146794404
RBM14-RBM4	0.678	0.865790146794404
SF3B6	-0.731	0.865913667024088
CCDC28B	1.217	0.865913667024088
LCAT	0.737	0.865913667024088
DDX3X	-0.954	0.865913667024088
STK40	0.669	0.866046086556206
PRDX4	-0.867	0.866046086556206
GAS6	0.737	0.866046086556206
SNORA53	-1.585	0.866046086556206
AP1B1	0.889	0.866046086556206
NEDD4L	0.856	0.866154849379693
ERCC6L2	0.741	0.86616609092257
XPO4	0.972	0.86616609092257
HSP90B1	1.026	0.86616609092257
OSCP1	-1.209	0.86616609092257
DHRSX	0.674	0.86616609092257
LOC100507283	1.101	0.86616609092257
ZFAND1	-0.768	0.866327352156365
ZDBF2	0.806	0.866492049969488
C1ORF123	0.682	0.866492049969488
LYPLAL1	0.984	0.866492049969488
ZDBF2	0.806	0.866492049969488
PPP3CA	0.679	0.867026627350097
CACNA1D	1.087	0.867219833594926
FAM185A	-0.884	0.867219833594926
GOLGA6L10	1.197	0.867219833594926
TM2D3	-0.668	0.867219833594926
LHFPL3-AS2	1.48	0.867219833594926
FBXL4	-0.792	0.867219833594926
TRPV1	-0.81	0.867219833594926
MAGED2	0.729	0.867219833594926
NPM3	0.744	0.867219833594926
GLI4	-0.807	0.867219833594926
DMTF1	0.697	0.867340333508819
IBA57	0.692	0.867352529459326
TBXAS1	1.085	0.867352529459326
ISCA2	0.816	0.867352529459326
C16ORF58	-0.658	0.867355331415196
POLE4	-0.841	0.867675897535877
NDUFAF2	-0.969	0.867675897535877
SNX13	-0.814	0.867675897535877
EIF2AK3	0.665	0.867675897535877
SNORD88A	-1.491	0.867675897535877
GDF1	1.311	0.867675897535877
CCDC81	-1.858	0.867675897535877
CASD1	0.802	0.867781267435002
LOC102724434	1.579	0.867781267435002
IQCD	-0.71	0.867900749669015
POLG	-0.907	0.868136977823644
KLF6	0.781	0.868148753455068
FAM71E1	0.784	0.868148753455068
THOC3	0.694	0.868762508583464
SNHG3	1.058	0.868762508583464
ZNF468	0.712	0.868762508583464
FBXW7	0.774	0.86905695953109
MMP15	0.724	0.86905695953109
CDCA2	0.7	0.86905695953109
LOC100130548	-0.906	0.869142255445332
LSM14B	0.693	0.869142255445332
FAM98A	0.84	0.869634691562468
FMO5	1.447	0.869634691562468
E2F1	-0.674	0.869634691562468
RIC8B	0.682	0.869634691562468
SNHG20	-0.821	0.869634691562468
METRNL	0.911	0.869634691562468
ZNF774	0.903	0.869634691562468
TMEM138	-0.698	0.869634691562468
CDADC1	-1.103	0.869634691562468
PHRF1	0.855	0.869634691562468
RAB7A	-0.886	0.869634691562468
ETHE1	-0.737	0.869634691562468
CDK5RAP1	-0.676	0.869634691562468
CUL7	0.672	0.869634691562468
DNAJC10	0.877	0.869634691562468
ANXA7	-0.657	0.869634691562468
ABR	0.951	0.869634691562468
ZNF213	0.846	0.869634691562468
NDUFA1	-0.937	0.869634691562468
ACAP2	-0.757	0.869634691562468
TNNC1	-1.159	0.869634691562468
DIAPH3	-0.688	0.869634691562468
SLC9A3R2	-0.777	0.869634691562468
SECISBP2	0.657	0.869929490782217
TMEM91	0.905	0.869929490782217
TOMM40	0.864	0.869929490782217
TGIF1	0.839	0.869929490782217
SRGAP2C	-0.68	0.869929490782217
EMC3	-0.693	0.869929490782217
DSEL	-0.751	0.869929490782217
DSEL	-0.751	0.869929490782217
ZNF669	0.802	0.869929490782217
RNY3	-1.923	0.869929490782217
JMJD6	-0.782	0.869929490782217
AATF	-0.803	0.869929490782217
AATF	-0.803	0.869929490782217
EXOSC6	0.673	0.870011458639785
SLC35E4	0.731	0.870011458639785
DDX39B	0.77	0.870161793645253
TMEM236	-1.478	0.870246177867273
RABEP2	0.786	0.870246177867273
DOHH	0.674	0.870382441185515
FOXN4	-1.165	0.870382441185515
RPS2P32	1.059	0.870382441185515
FAM32A	-0.664	0.870382441185515
ATG2A	-0.643	0.870382441185515
DDR1	0.733	0.870382441185515
DDR1	0.733	0.870382441185515
AGRN	1.016	0.870423975353488
PHYKPL	-0.665	0.870514214231448
AURKAIP1	0.805	0.870514214231448
ARRB1	-0.646	0.870514214231448
NHLRC2	-0.707	0.870514214231448
RBM19	0.67	0.870514214231448
MPV17L2	0.703	0.870514214231448
CLGN	0.782	0.870514214231448
OCIAD1	0.644	0.870514214231448
UBE2G1	0.72	0.870514214231448
GNAI2	1.011	0.870514214231448
TXN	-0.925	0.870514214231448
PSMG2	-0.665	0.870514214231448
SERHL2	0.851	0.870514214231448
STK31	1.152	0.870514214231448
HAT1	-0.675	0.870514214231448
GTF2H5	-0.753	0.870514214231448
SMPD2	-0.721	0.870514214231448
FAM13A-AS1	-1.438	0.870514214231448
SCHIP1	-0.895	0.870514214231448
ZC3H12A	-0.785	0.870514214231448
NAT1	1.081	0.870612098128817
UBA7	-1.339	0.870673211134125
UBE3D	0.739	0.871225343050402
ZBTB22	0.793	0.871225343050402
GLRX5	0.722	0.871225343050402
DIAPH1	-0.922	0.871225343050402
CLPTM1	0.821	0.871225343050402
ALMS1	0.947	0.871225343050402
PPIL2	0.659	0.871291927585736
PRPF4B	-0.682	0.871291927585736
DAB2IP	0.652	0.871291927585736
ASB4	1.032	0.871291927585736
CAPZA2	-0.637	0.871291927585736
RABGGTA	-0.726	0.871291927585736
SLC39A14	0.941	0.871291927585736
ARHGEF18	0.989	0.871291927585736
CDK10	0.689	0.871291927585736
SLC9B2	-0.899	0.871291927585736
NRBP1	0.819	0.871291927585736
TAS2R5	1.126	0.871291927585736
TNRC6B	0.898	0.871291927585736
TYMP	0.943	0.871291927585736
GTF2H4	0.767	0.871291927585736
RAD23A	-0.88	0.871291927585736
GTF2H4	0.767	0.871291927585736
TRANK1	0.67	0.871291927585736
GTF2H4	0.767	0.871291927585736
MRPL1	-0.819	0.871291927585736
CCNF	0.866	0.871291927585736
DDX46	-0.829	0.871291927585736
TTC21A	0.854	0.871291927585736
PCED1A	0.673	0.871304804310862
DPP9	-0.642	0.871304804310862
PSMC6	-0.637	0.871561305617027
FASTKD2	-0.654	0.871561305617027
VAT1	0.91	0.871561305617027
KIAA1549	-0.684	0.871561305617027
SLC20A2	0.64	0.871561305617027
BRMS1L	-0.891	0.871561305617027
LGR4	0.892	0.871561305617027
MSRB2	0.93	0.871561305617027
TGFBRAP1	-0.643	0.871561305617027
ZNF630	1.569	0.871561305617027
IL12RB1	-1.801	0.871561305617027
ADAT3	0.793	0.871561305617027
HNRNPL	0.946	0.871561305617027
HNRNPL	0.946	0.871561305617027
ACVR2B-AS1	1.005	0.871561305617027
USP6	0.956	0.871561305617027
POLR2D	0.683	0.871561305617027
CYFIP1	-0.674	0.871561305617027
IFNGR1	-0.674	0.871561305617027
AKTIP	-0.734	0.871561305617027
DGAT2	-0.758	0.871561305617027
SESTD1	0.644	0.871561305617027
FANCL	0.685	0.871561305617027
SNORA50A	-1.582	0.871561305617027
CRK	-0.678	0.871561305617027
RPAP2	-0.862	0.871561305617027
PDCD2	0.632	0.871561305617027
SELENOT	-0.651	0.871561305617027
SCARNA4	-1.564	0.871561305617027
CNOT6L	-0.735	0.87199119306511
LRRFIP2	-0.678	0.87199119306511
PPP2R3B	1.044	0.87199119306511
FOXN2	0.748	0.87199119306511
SNORA51	-1.426	0.87199119306511
SLC5A3	-0.906	0.87199119306511
NBEAL2	0.876	0.87209676466306
ILF3	0.986	0.872133644717496
ZRANB2	-0.637	0.872133644717496
CRELD1	0.881	0.872133644717496
FAM153B	1.287	0.872133644717496
SGK494	0.718	0.872133644717496
KRTCAP2	-0.932	0.872548571467365
HIST1H4E	1.156	0.872620016242208
FAM161A	0.786	0.872620016242208
NDUFB9	-0.741	0.872620016242208
FLVCR2	0.848	0.873976680009965
SIK3	0.689	0.874002167040326
GFPT1	0.815	0.874341781101456
RPAP1	0.83	0.874378786567579
MDN1	0.951	0.874378786567579
SREBF2	0.927	0.874378786567579
MFN1	-0.742	0.874378786567579
DDX56	-0.857	0.874378786567579
MIR7641-2	-1.963	0.874378786567579
FBXO5	0.652	0.874378786567579
IMPDH1	-0.671	0.874378786567579
DEAF1	0.661	0.874378786567579
MAP7	-0.849	0.874378786567579
CCDC106	0.832	0.874378786567579
SAMM50	0.68	0.874378786567579
DHCR24	0.952	0.874378786567579
C21ORF58	0.633	0.874378786567579
MAGOHB	-0.68	0.874378786567579
ATP6V1D	-0.697	0.874509184111385
C11ORF80	0.709	0.874526530767677
CES2	-0.643	0.874526530767677
NSD1	0.918	0.874526530767677
GALM	-0.701	0.874537766530441
ATRX	-0.866	0.874565271211765
NHS	-0.66	0.874687969730863
SLC25A25	-0.647	0.874687969730863
SMG1P7	0.73	0.874687969730863
ROBO1	0.863	0.874687969730863
SPRED3	0.856	0.874890808202808
PPP1R12A	0.632	0.874890808202808
SNORD21	-1.519	0.874890808202808
CCDC86	-0.749	0.874890808202808
ZNF32	0.965	0.875086501497169
LOC101927356	1.217	0.875086501497169
MPZL1	-0.883	0.875099717674168
NENF	-0.813	0.875099717674168
SMG1P3	0.964	0.875099717674168
JAKMIP3	0.847	0.875099717674168
PROB1	-0.688	0.875099717674168
CAPNS1	-0.955	0.875099717674168
ZNF621	0.642	0.875133771589842
NFYA	0.645	0.875221501089517
ARID1B	0.881	0.875306160287291
MTPN	-0.893	0.875306160287291
TSC22D2	-0.659	0.875306160287291
LENG8	0.826	0.875309069551004
STOML2	0.713	0.875326854538213
PES1	0.671	0.875961176554399
IRF2BP1	0.655	0.876238617259931
GLO1	-0.688	0.876251572032142
ELOF1	0.702	0.877266898653192
POLR1D	-0.643	0.877266898653192
SNORD26	-1.486	0.877451835596794
SPSB2	0.747	0.877451835596794
SPDL1	-0.661	0.877592749399693
NAA35	-0.667	0.877592749399693
RDH5	-1.055	0.877592749399693
GNB5	-0.622	0.877792602967248
ATG7	-0.688	0.877792602967248
HUWE1	-0.943	0.877937348623704
SLC22A25	1.379	0.878012839236298
IST1	0.831	0.878012839236298
MPC1	-0.906	0.878012839236298
HAAO	1.309	0.878012839236298
ZNF576	0.793	0.878012839236298
TAF13	-0.803	0.878012839236298
PHF1	0.838	0.878135437971828
DDX11	0.829	0.878288638152597
STN1	0.761	0.878288638152597
TPTEP1	0.888	0.878294826557
EXOSC9	0.65	0.878298619136372
DDX23	-0.873	0.878423260714831
PDP1	0.691	0.878423260714831
CECR7	0.796	0.878793255450965
CUL3	0.619	0.878793255450965
BLVRB	-0.717	0.878793255450965
NACC1	0.898	0.878793255450965
ETFB	-0.955	0.878793255450965
KCNRG	-0.991	0.879173901047448
METTL7A	0.737	0.879173901047448
CACUL1	-0.898	0.879173901047448
IRF2BPL	0.693	0.879173901047448
SNAPC2	0.785	0.879173901047448
MTPAP	0.661	0.879354563584093
FLJ13224	1.382	0.879479317492857
FLJ13224	1.382	0.879481053159834
MRPS23	-0.705	0.879657142095596
MAP7D1	0.86	0.87972886878312
TROVE2	0.942	0.880077341398724
PFDN1	-0.657	0.880233076826414
TM2D1	-0.795	0.88043557862983
ANKMY2	-0.739	0.880545273318655
SLC41A1	-0.626	0.880609578665596
PDSS2	0.723	0.880609578665596
ATP5E	-0.935	0.880609578665596
M6PR	-0.808	0.880609578665596
SLC35C2	-0.616	0.880609578665596
USP32P1	0.923	0.880609578665596
SNORA10	-1.54	0.880609578665596
RNASE4	-1.031	0.880609578665596
SLC2A13	-0.713	0.880609578665596
APITD1-CORT	-0.894	0.880912545826571
PHF14	0.651	0.881110160769254
CHORDC1	-0.616	0.881110160769254
CIDECP	0.801	0.881190980088861
RETREG2	-0.618	0.8812559441839
FOXO4	-0.804	0.8812559441839
GNG3	1.328	0.882088322188343
ANAPC4	0.702	0.882088322188343
ACAT2	0.658	0.882254746623786
TMEM57	-0.716	0.882255130992707
LOC101929372	1.275	0.882344299077741
NR2C2AP	-0.672	0.882394934817441
SCARNA16	-1.48	0.882394934817441
CDKN2AIPNL	0.817	0.882906748885429
GOLGA2P7	0.83	0.88329360706071
CEP350	-0.843	0.883404608505408
TSC22D3	-0.63	0.883512892589359
NPIPA1	0.772	0.883512892589359
GYS1	-0.8	0.883512892589359
RFTN1	0.896	0.883512892589359
MARVELD1	-0.665	0.883647681878112
USP53	0.732	0.883655345635048
NDUFB3	-0.935	0.88366417928879
KCTD3	-0.793	0.88366417928879
FBXL18	0.616	0.88366417928879
SHROOM3	0.802	0.88366417928879
SEC31B	-0.724	0.88366417928879
ND4L	-0.97	0.88366417928879
CREBRF	-0.797	0.88366417928879
DPP3	0.808	0.88366417928879
MIR4713HG	1.452	0.883679958428185
SNX29	-0.726	0.883721641008229
ZNF597	0.813	0.883721641008229
CIZ1	-0.876	0.883721641008229
CRY1	0.668	0.883721641008229
RXRB	-1.128	0.883721641008229
RXRB	-1.128	0.883721641008229
USMG5	-0.786	0.883721641008229
TSEN34	-1.407	0.884728082606216
SAPCD2	-0.841	0.884728082606216
SCD	-0.92	0.884728082606216
LINC02395	1.243	0.884728082606216
CLEC16A	0.63	0.884728082606216
FIBP	-0.61	0.884996963531087
CARNMT1	0.655	0.884996963531087
ARL1	-0.627	0.885039208171602
RPRD1B	-0.671	0.885039208171602
PSMC3IP	-0.749	0.885152811707904
SPIN2A	1.055	0.885651893637481
RGP1	-0.617	0.885683354951824
CALM2	-0.864	0.885693572306865
TATDN3	-0.766	0.885781024522002
LOC100506302	-0.945	0.885781024522002
ARL2BP	-0.752	0.885781024522002
SLC25A13	0.612	0.88580461491477
STX10	-0.762	0.88580461491477
TTC37	-0.888	0.88580461491477
EIF2B2	-0.618	0.885967943307113
AMPD2	-0.619	0.885967943307113
FRMD6	0.708	0.88603758485579
TBC1D31	0.664	0.886471011906352
SUMF1	-0.67	0.886700819848043
DYNC1LI2	-0.64	0.887117794313338
PGD	0.865	0.887156172471794
USP25	-0.647	0.887156172471794
SPATA2L	0.775	0.887616765272037
EPN1	0.912	0.887616765272037
MX2	0.837	0.887717431036068
LOC101927751	-1.212	0.887894228344775
DOK3	0.898	0.887894228344775
TSPAN10	-1.088	0.887894228344775
CSE1L	-0.872	0.887894228344775
KCTD6	0.687	0.887894228344775
CHCHD3	0.617	0.887970451521345
RAB11FIP3	0.675	0.888218024241959
PPT2	-0.812	0.888271915021946
CCNT1	-0.883	0.888437632419385
CYHR1	0.695	0.888437632419385
SAR1A	-0.63	0.888437632419385
DGKD	-0.633	0.888437632419385
LINC01238	0.975	0.888437632419385
DGKD	-0.633	0.888437632419385
LINC01238	0.975	0.888437632419385
LINC01238	0.975	0.888437632419385
AK7	-0.789	0.888437632419385
FAM131A	0.646	0.888437632419385
PSMC2	-0.641	0.888696321976391
ALDH6A1	0.639	0.888811796851496
GOLGA2	-0.819	0.889437022120734
SERTAD1	-0.701	0.889437022120734
INO80	-0.64	0.889528283807819
C10ORF10	1.063	0.889721830344948
SNRPA	0.836	0.889721830344948
EHMT1	-0.875	0.88975593702826
EEF1AKMT1	-0.922	0.889851766893865
NSA2	-0.901	0.889851766893865
FECH	-0.629	0.889851766893865
STRBP	0.645	0.889851766893865
ISG20L2	-0.618	0.889851766893865
R3HDM1	0.621	0.889912978506635
GATAD2A	0.873	0.889912978506635
CPPED1	0.815	0.889912978506635
JKAMP	-0.637	0.889912978506635
HYPK	0.747	0.889912978506635
RPS9	0.708	0.890212148774636
INTS2	0.684	0.890495838652531
KIAA0930	0.718	0.890661829742986
SREK1IP1	0.656	0.890924751212097
SLC25A36	0.827	0.890924751212097
DDX19B	0.639	0.890924751212097
PITPNC1	0.642	0.890924751212097
ZNF692	-0.633	0.890924751212097
ZNF713	-0.845	0.890924751212097
TAF5	-0.642	0.890924751212097
TGOLN2	-0.803	0.890924751212097
SNHG11	-0.674	0.890924751212097
FBN2	0.78	0.890976891197805
FAM217B	-0.629	0.891027853671515
NDEL1	-0.645	0.891027853671515
MED15	0.609	0.891293570489373
RBSN	-0.602	0.891293570489373
NDUFA12	-0.733	0.891344715091715
EML2	-0.621	0.891344715091715
SLC7A1	0.864	0.891344715091715
TECR	-0.943	0.891344715091715
SLIRP	0.793	0.891344715091715
RAD17	1.059	0.891482887957572
FKBP8	0.903	0.891583511396251
S1PR3	-0.777	0.891625107401311
RASD1	1.302	0.891625107401311
SLC16A14	1.417	0.891625107401311
UQCR10	0.718	0.891742323781501
MRPL52	0.817	0.891742323781501
SACS	0.879	0.891742323781501
TKFC	-0.604	0.891742323781501
CARF	1.053	0.891802744912104
HIST2H3D	1.825	0.891803966622265
EME1	-0.655	0.891803966622265
ZNF579	0.827	0.891912409946328
KPNA1	-0.667	0.891944976756885
ANLN	-0.85	0.891944976756885
HIST1H2AH	1.902	0.891944976756885
BOD1	0.607	0.891944976756885
MKI67	-0.887	0.891944976756885
SLC39A9	-0.84	0.891944976756885
PANX1	0.613	0.891944976756885
MPRIP	-0.865	0.891944976756885
CREBBP	-0.844	0.891944976756885
UBE2V2	-0.699	0.891944976756885
TMEM69	-0.613	0.891944976756885
RAP1B	-0.594	0.891944976756885
GMPS	-0.843	0.891944976756885
FAM76A	0.797	0.891944976756885
WAPL	-0.702	0.891944976756885
RAD50	-0.614	0.891944976756885
NIPBL	-0.874	0.891944976756885
ASB6	-0.605	0.891944976756885
NOSIP	0.723	0.892023847404983
ZNF146	0.615	0.892023847404983
ERI3	0.626	0.892023847404983
LOC100507291	1.204	0.892023847404983
SNORD35B	-1.502	0.892023847404983
C6ORF120	0.638	0.892023847404983
RBM15B	0.831	0.892023847404983
SNORA23	-1.451	0.892023847404983
CEP72	-1.265	0.892024996390373
OGFRP1	-1.165	0.892061202021813
SNORA13	-1.371	0.892106446670047
LAPTM4B	0.954	0.892193791982763
TBC1D19	-1.18	0.892198689904085
PGM2	0.607	0.892198689904085
MAP4K5	0.625	0.892198689904085
TSNAX	-0.648	0.892791179305483
TIMM17B	-0.671	0.892867144890938
FAM208A	-0.788	0.8929713083042
SNORA73A	-1.943	0.8929713083042
CKLF	-1.144	0.8929713083042
C21ORF91	0.73	0.8929713083042
TGFBI	-0.619	0.8929713083042
RALGAPA1	0.921	0.893316181191248
OVCA2	0.829	0.893316181191248
C20ORF144	1.508	0.893316181191248
SLC12A4	0.595	0.893316181191248
SNORD32A	-1.437	0.893491023023661
SF3A1	0.833	0.893508076828943
SLC9A8	-0.603	0.893508076828943
CDR2	0.686	0.893508076828943
TRDMT1	0.789	0.893508076828943
CAB39	-0.605	0.89352851652872
HIST1H2AD	1.791	0.89352851652872
ZNF284	0.857	0.89352851652872
PLCG1	0.84	0.89352851652872
PPP4C	0.795	0.89352851652872
ORAI2	0.607	0.893706140052066
OVOS2	1.02	0.893738473079339
ZNF358	0.776	0.893939944174903
TOPBP1	-0.654	0.893939944174903
ZFX	-0.835	0.894273033858021
DPM3	-0.816	0.894279040085045
FLRT1	-0.765	0.894320449969304
MTHFS	-0.82	0.894320449969304
DMWD	0.597	0.894320449969304
ARL15	0.759	0.894320449969304
TDRD3	0.757	0.894320449969304
EPN2	0.603	0.894320449969304
HILPDA	0.61	0.894320449969304
PARN	0.631	0.894331041637446
YPEL3	0.746	0.894331041637446
ND4	-1.014	0.894331041637446
NDUFA5	-0.732	0.894331041637446
RASSF7	-0.836	0.894331041637446
ICAM3	0.744	0.894331041637446
KIAA0319L	0.635	0.894363184911297
PARN	0.631	0.894363184911297
TNFRSF10A	-0.625	0.894461674706242
PPM1F	0.708	0.894461674706242
HPS1	0.603	0.894637316903739
TMEM50A	-0.599	0.895086860414913
NFIL3	-0.768	0.895086860414913
MRPL28	0.676	0.895370885098202
TOE1	-0.605	0.895370885098202
SLC30A5	-0.59	0.895370885098202
HAUS1	-0.617	0.8954167350216
TMEM214	-0.63	0.895547619302181
GTF2IP1	0.626	0.895547619302181
ASB16-AS1	0.826	0.895547619302181
SLC25A37	-0.641	0.895547619302181
PIH1D1	0.596	0.895547619302181
SOCS5	-0.623	0.896186846204427
EXOC8	-0.645	0.896186846204427
PACSIN3	-0.765	0.89630343205711
PIK3C3	-0.655	0.89630343205711
FIS1	0.673	0.89630343205711
TOMM6	-0.707	0.89630343205711
KIF18A	-0.675	0.896323159120081
SGSM2	0.587	0.896323159120081
WNK1	-0.864	0.896557230012933
RNVU1-1	-1.406	0.896557230012933
FEZ2	-0.645	0.896557230012933
MROH1	0.613	0.896557230012933
NUP93	0.779	0.896566491503522
SNIP1	0.667	0.896607707055868
DDX58	0.743	0.896607707055868
ATP6V1E1	-0.623	0.896607707055868
CLINT1	-0.629	0.896607707055868
ERCC5	-0.696	0.896607707055868
RP9	-0.723	0.896607707055868
ARHGAP23	0.589	0.896607707055868
RSL1D1	-0.783	0.896607707055868
PHF8	-0.62	0.896607707055868
EFL1	-0.634	0.896607707055868
TYW5	0.653	0.896657846802157
MED20	0.602	0.896658325534332
UBN2	0.61	0.896885933779794
FAM102A	0.595	0.897106604590358
CBLL1	-0.592	0.897106604590358
RUNDC1	-0.648	0.897106604590358
KPNA3	0.607	0.897106604590358
MAN2B2	-0.598	0.897245184306859
MACF1	0.855	0.897245184306859
ATXN1	0.815	0.897322597492339
CLK4	-0.711	0.897451022379643
PPP1CB	-0.792	0.897768542062207
COQ3	-0.755	0.897842273152604
SNORD22	-1.512	0.897979283456395
RAD51C	-0.804	0.898070193909653
PLOD2	-0.657	0.898128479779112
COASY	-0.629	0.898429244897293
FAM126B	-0.756	0.898429244897293
PTBP1	0.877	0.898429244897293
RHOG	-0.682	0.898429244897293
PPT2	-0.8	0.898429244897293
ND6	-0.952	0.898860263100107
PRNP	-0.597	0.899015916016689
SMC3	-0.71	0.899038925192692
HIST1H3A	1.748	0.899206010737842
ELF1	-0.631	0.899206010737842
KIFC1	-1.061	0.899206010737842
KTN1-AS1	-0.848	0.899328244645154
HOMEZ	-0.636	0.899328244645154
NPIPB6	0.971	0.899328244645154
ANKRD16	0.66	0.899363572775887
ZNF394	0.6	0.899363572775887
ANKRD61	-0.873	0.899363572775887
CYP1B1-AS1	0.898	0.899514410062777
DTWD2	-0.759	0.899718246607722
SRPRA	-0.761	0.899718246607722
PDPR	0.823	0.899718246607722
ADAM32	-0.816	0.899770324174584
ZNF543	0.769	0.899770324174584
C16ORF45	0.771	0.899770324174584
PRMT7	0.597	0.899770324174584
SWAP70	-0.591	0.899770324174584
USP32	0.597	0.899770324174584
NEO1	0.747	0.899770324174584
ZBTB5	-0.588	0.899770324174584
NOA1	0.589	0.899793166683217
WWTR1	-0.66	0.899893551214739
MYH9	0.872	0.899893551214739
ATF2	0.645	0.899917043844001
SLC35B3	0.736	0.900101307290109
PLK3	0.661	0.900112459485619
MTX1	-0.616	0.900112459485619
ERGIC3	-0.809	0.900155082470541
VBP1	-0.64	0.900155082470541
MAP3K1	-0.596	0.900167470140018
POGLUT1	-0.622	0.900167470140018
UROS	-0.598	0.900348980569734
ARL16	0.617	0.900857597651756
PFDN5	-0.712	0.900978488788154
SNORD99	-1.318	0.900978488788154
SNRPB	0.848	0.900978488788154
FKBP4	0.832	0.900978488788154
MRFAP1	1.09	0.901253376246944
H3F3A	0.808	0.901253376246944
LOC400706	1.056	0.901280526259466
ADPRM	0.877	0.901280526259466
GTF2F1	0.747	0.901280526259466
LMF1	0.7	0.901280526259466
USF1	0.582	0.901280526259466
CASP3	0.689	0.901280526259466
CSNK2B	-1.237	0.901280526259466
TBK1	-0.709	0.901280526259466
SNORA12	-1.455	0.901280526259466
RNF217-AS1	1.258	0.901285867086032
ACTN1	0.839	0.901285867086032
TINF2	-0.612	0.901383956462464
DGCR8	0.644	0.901383956462464
NPIPB8	-0.715	0.901383956462464
VPS37A	-0.595	0.901383956462464
SCLT1	0.668	0.90192010535648
LRFN4	-0.764	0.90192010535648
SLC19A2	-0.631	0.90192010535648
GLB1	0.758	0.90195908220833
MSH5	-0.728	0.902018053609779
KLC4	0.607	0.902067671029617
FUCA1	0.706	0.902383935297026
TREX1	-1.137	0.902511761083402
KANSL3	0.578	0.902931482713975
PUM1	0.794	0.902956267602972
SIRT2	-0.867	0.903008581641035
MEF2B	-1.044	0.903012440078466
AMOTL1	0.607	0.903012440078466
HTR1D	-0.716	0.903012440078466
SIRT2	-0.867	0.903191206914127
ACOX1	0.639	0.903191206914127
DERL1	-0.602	0.903191206914127
MLH3	-0.588	0.903191206914127
ZNF782	0.789	0.903191206914127
UNC50	-0.696	0.903191206914127
KIAA0391	0.958	0.903363064513323
DARS	0.596	0.90393160496198
SLC39A4	0.772	0.90393160496198
ZBTB34	-0.579	0.90393160496198
ZNF823	-0.988	0.904078442634329
TMED7-TICAM2	-0.993	0.904425502579352
ZBTB47	-0.693	0.904425502579352
TAF6	0.653	0.904425502579352
FBXO24	1.061	0.904425502579352
UCK1	-0.586	0.904425502579352
TNFRSF10B	0.759	0.904425502579352
ARHGAP45	0.628	0.904425502579352
NUP35	0.623	0.904425502579352
PLPP6	0.662	0.904425502579352
GTPBP8	0.683	0.904425502579352
TRAF4	0.772	0.904425502579352
MOAP1	-0.662	0.904425502579352
MOAP1	-0.662	0.904425502579352
MAP1LC3B2	-1.087	0.904425502579352
FBXL14	-0.608	0.904425502579352
COMMD2	-0.596	0.904425502579352
SLC9A3	-0.856	0.904425502579352
APTX	-0.609	0.904425502579352
MARCH1	0.929	0.904425502579352
SNORD88C	-1.357	0.904425502579352
EP400	0.806	0.904425502579352
HLTF	-0.823	0.904476303233479
GOLGA8N	0.807	0.904503399805279
PGAM1	0.867	0.904651691912715
WBP1L	0.641	0.904651691912715
EBP	-0.761	0.904651691912715
RNF139-AS1	-0.955	0.904651691912715
