Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
DNAJC5	-0.458	1.97822426376171e-06
HSD17B8	-1.357	1.98085711280086e-06
HSD17B8	-1.357	1.9822172315485e-06
HSD17B8	-1.357	1.9822172315485e-06
MCM4	0.613	1.99289640418125e-06
ZNF823	1.057	2.01744282862251e-06
LRRIQ3	-2.007	2.03662747682637e-06
TRIM68	-0.993	2.05934134455565e-06
PRDM4	0.527	2.05981969171527e-06
MAP6D1	2.071	2.08308910565429e-06
TAP2	-1.811	2.08827754306462e-06
FUT11	-0.864	2.10137339604097e-06
CRTAP	-0.445	2.10809111081477e-06
HSD11B2	-1.149	2.10897597437387e-06
LOC101930370	-1.643	2.11050250158509e-06
TIMM50	0.529	2.12429206285459e-06
C22ORF23	-1.404	2.12729715250351e-06
CNKSR1	-0.961	2.12911304617984e-06
TAPBP	-0.561	2.13040583875503e-06
ARHGEF40	-1.511	2.14083399362453e-06
HBS1L	-0.492	2.14341582167812e-06
RNU5B-1	-1.497	2.15111981967312e-06
WDR12	0.594	2.1534039568851e-06
PEX14	-0.818	2.16394762218831e-06
DOT1L	0.815	2.16422324806972e-06
C9ORF72	-1.186	2.17397422299207e-06
POLR2D	0.542	2.19145472756371e-06
SDHA	0.467	2.20322764115475e-06
GABRD	-1.489	2.20359313730645e-06
KCTD15	0.559	2.21395284263065e-06
ARL8B	0.522	2.21747284447235e-06
PHF2	0.543	2.24895389930218e-06
RNF215	1.138	2.25016305643549e-06
MSC-AS1	2.115	2.25016305643549e-06
C5ORF22	-0.65	2.26386849220861e-06
CCNE2	-1.344	2.26406603817241e-06
PCED1B	-0.931	2.26947772858319e-06
RECK	2.868	2.27295114981253e-06
C1ORF109	0.773	2.27330894414761e-06
MIS12	0.61	2.27484517334152e-06
LENG9	-1.227	2.27764903554425e-06
PLIN4	1.99	2.27979575178655e-06
ULK3	0.561	2.30195292646812e-06
TRABD	-0.72	2.30400857982702e-06
ZNF765	0.681	2.31682370837647e-06
PRRG2	-1.245	2.33061895637202e-06
FHDC1	-0.99	2.33182020118988e-06
ILVBL	0.639	2.35608693414969e-06
DVL3	-0.601	2.3582789409373e-06
METTL15	-0.577	2.36587352714362e-06
FER1L5	1.469	2.39196353203436e-06
DAGLA	-1.299	2.39567488369165e-06
CBLN3	-1.665	2.41155834793257e-06
AAGAB	-0.456	2.42439756893167e-06
TTC21A	-2.108	2.42845481066305e-06
POT1	-0.588	2.45029637645065e-06
NANP	0.781	2.465507402984e-06
MED15	0.826	2.49201348692411e-06
ABCF1	0.714	2.49755928304456e-06
PPP1R9B	0.527	2.49823967675467e-06
NMRAL1	-0.615	2.50480018869481e-06
ABCF1	0.714	2.50810484815276e-06
DHX8	0.498	2.51951422638426e-06
SNX18	-0.549	2.51993320950069e-06
ABCF1	0.714	2.52612507333391e-06
NMRAL1	-0.615	2.5293100920209e-06
LOC148709	-2.009	2.5434458178074e-06
C11ORF58	-0.441	2.54555074377093e-06
FAM227B	1.099	2.54934108652468e-06
ANKRD13A	-0.554	2.55277294386778e-06
CDC37L1	0.793	2.56067448008989e-06
PLEKHO2	-1.245	2.58226506392275e-06
SLC38A10	0.612	2.60516248491645e-06
SNORA78	-2.975	2.62234664348427e-06
TOR1AIP2	-0.436	2.6286162168264e-06
PRKD2	-0.836	2.6429420934535e-06
FBXW5	-0.601	2.64812329119594e-06
CISD3	-0.953	2.65056153741023e-06
CISD3	-0.953	2.65399929150853e-06
TGOLN2	-0.473	2.65485393094061e-06
C2CD2L	0.789	2.65485393094061e-06
PHKG2	-0.594	2.65599560333119e-06
CHIC2	1.076	2.66258480139536e-06
RPLP2	-0.469	2.66381060196469e-06
MLLT10	-0.54	2.6648305121728e-06
CCSER2	-0.54	2.7167083321246e-06
HSPD1	0.459	2.71846830966e-06
TTC6	-0.784	2.72819165569603e-06
LRFN2	-1.967	2.74161258728448e-06
ZNF843	-1.824	2.7500505014974e-06
LINC01694	-1.462	2.79127848117503e-06
ASF1A	0.594	2.79659204828874e-06
SLC25A21	1.901	2.80738363908788e-06
MBD2	0.514	2.82795535726208e-06
UBTD1	-1.123	2.84303767354092e-06
ADAM11	2.407	2.87488694259212e-06
ZCCHC6	0.687	2.8976363971219e-06
TOLLIP-AS1	-1.921	2.91690798189385e-06
FBXO32	1.378	2.91991045668376e-06
GNL2	0.503	2.93054254711397e-06
RAB28	-0.801	2.933242706155e-06
RRNAD1	-0.627	2.93910939815892e-06
DEPDC5	1.309	2.94776685873274e-06
CMAS	-0.638	2.98505105124564e-06
APOOL	-0.719	2.99235525266291e-06
APH1B	-0.904	3.01396543296391e-06
C18ORF54	-1.545	3.01858468545245e-06
DDR2	-1.94	3.07028060448318e-06
C16ORF62	-1.038	3.07276950536283e-06
PURB	0.464	3.07286098987683e-06
SFT2D3	-0.772	3.1195906871186e-06
SEC31A	-0.456	3.1317747896465e-06
NPAS1	-1.746	3.13345953913581e-06
IFITM10	1.534	3.14220953371737e-06
WDR90	-1.153	3.14692952938941e-06
NCAPG	-0.531	3.14907772726413e-06
PLCXD1	-0.921	3.15140649024386e-06
SLC35E1	0.459	3.18225667606745e-06
BAG6	0.925	3.18676915654474e-06
ACVRL1	-2.115	3.19678768901503e-06
TXNDC12	0.491	3.20962518864486e-06
KIAA1614	1.993	3.20962518864486e-06
SMG7	-0.58	3.22900030451457e-06
USP49	-1.055	3.23011644057868e-06
XRCC4	0.881	3.24883739436884e-06
TCAIM	-0.533	3.24904346815498e-06
EFCAB11	0.784	3.25164089661166e-06
STK11	0.493	3.27382651689232e-06
ZNF510	0.632	3.2754403284259e-06
ZBTB37	-0.519	3.28135305989054e-06
BMF	0.92	3.28135305989054e-06
PHF20L1	0.486	3.31493218307629e-06
LOC100506675	-1.82	3.32574706888094e-06
IDH3A	0.489	3.33182641364665e-06
PNKD	-0.585	3.34114564150771e-06
MTR	-0.503	3.34136486373208e-06
VASP	0.484	3.36578561537641e-06
LINC00847	0.782	3.3816014165274e-06
PNPLA8	0.515	3.40215828568188e-06
RALA	0.549	3.40215828568188e-06
LOC107984660	1.724	3.40215828568188e-06
TMEM192	-0.541	3.40433053574814e-06
SPRED3	-1.947	3.50372538325899e-06
FRMD4A	1.148	3.52509413947521e-06
PDF	-1.167	3.53182182241887e-06
PRR4	1.958	3.53361165103834e-06
DCUN1D5	0.669	3.54360827729352e-06
HIST1H3F	-0.929	3.54551140011003e-06
GEM	-1.445	3.58935446756113e-06
BBS1	1.734	3.61746649418254e-06
ACTR1A	-0.473	3.6238993209611e-06
PDIA3	-0.427	3.63640120897664e-06
PTPN22	2.026	3.64064129699623e-06
SERPINA10	-1.846	3.64775673613547e-06
PLCB3	0.564	3.67573317587979e-06
SHMT2	0.446	3.68964462883729e-06
NTMT1	0.748	3.70311775186614e-06
GATAD1	0.461	3.70686432834033e-06
SAMD11	-0.804	3.7396992653546e-06
EFHC1	-0.793	3.7578484953885e-06
B4GALNT1	1.362	3.77040179035879e-06
IER2	0.675	3.77397643388542e-06
CRELD2	-0.608	3.7975940874063e-06
BRPF1	0.563	3.8298647056994e-06
DNAJC9-AS1	1.619	3.8343207343335e-06
SH3GLB2	-0.49	3.84429752610271e-06
PWWP2B	-0.941	3.84523564349963e-06
ZFYVE1	0.79	3.90019134777819e-06
KHNYN	0.448	3.90756338916541e-06
TCTN1	-0.67	3.90782194575549e-06
CTDNEP1	-0.648	3.92392689865396e-06
INO80E	-0.564	3.94853641110848e-06
RASA3	1.091	3.94922000189824e-06
LIPE	-1.851	3.95244341821492e-06
RASA3	1.091	3.95792428048754e-06
SRCIN1	-1.439	4.06841750489065e-06
CLK2	0.809	4.1071775230109e-06
CLK2	0.809	4.11119164086743e-06
DGKQ	-0.752	4.11773697682562e-06
KIF21A	0.543	4.12586918575785e-06
NFKBIL1	-1.06	4.13879849396272e-06
NFKBIL1	-1.06	4.14569717802557e-06
CNIH3	-1.336	4.18343634141115e-06
HELB	0.842	4.2121910193865e-06
PRRC1	-0.455	4.23788904005097e-06
GMPS	0.434	4.23788904005097e-06
ZNF606	-0.661	4.29632436955795e-06
NFKBIL1	-1.059	4.29632436955795e-06
NFKBIL1	-1.059	4.29692165917936e-06
TRIM55	-1.79	4.29916138367258e-06
WIPI2	0.469	4.30167743453701e-06
PAPSS2	-1.121	4.30697984034524e-06
CLDN3	0.894	4.32269408564711e-06
OXSR1	-0.49	4.32647323659692e-06
NFKBIL1	-1.059	4.33778219068411e-06
MKI67	-0.59	4.33778219068411e-06
KRR1	0.496	4.34759930736697e-06
DDX31	0.604	4.34886434461073e-06
LRRC61	-0.747	4.40571540954328e-06
RPSA	-0.412	4.45880868561499e-06
SLC35B4	0.967	4.4793082871638e-06
NBPF1	0.576	4.60527905299774e-06
NANOS1	-1.018	4.622601323033e-06
HIST1H2BE	-0.75	4.62835444074741e-06
POLR3F	0.738	4.6540351974357e-06
TMED5	-0.486	4.67066723580684e-06
ATOH8	-1.815	4.67571792453964e-06
SF3B5	0.496	4.77079930735301e-06
RPARP-AS1	0.854	4.79183501758311e-06
SRP14-AS1	1.276	4.8271811801826e-06
LINC01291	-2.415	4.8618639679383e-06
TMEM50A	0.519	4.87336951117856e-06
NDUFB8	1.95	4.88237954143327e-06
INPP4A	-0.656	4.89958765853255e-06
SNORD104	1.749	4.92477222841114e-06
POLRMT	0.527	4.93797829630213e-06
C9ORF172	1.166	4.94332418665725e-06
SNX12	0.511	4.95600863581693e-06
ORC5	0.48	4.97652513772457e-06
MIR924HG	-1.199	4.99391083344257e-06
TXNDC15	0.552	5.04934739883116e-06
AXIN2	-1.631	5.06303744075331e-06
SLC8A1	1.419	5.06585335251477e-06
TENM2	-3.677	5.06822727524454e-06
MTMR2	-0.562	5.07699287995147e-06
PPP2CB	-0.494	5.08584359277045e-06
SURF2	0.821	5.10615982237499e-06
IRAK1	-0.539	5.10674652226845e-06
VRK1	0.512	5.11356716980795e-06
CCL28	1.947	5.1141137469757e-06
SURF2	0.821	5.11480893120769e-06
SNU13	-0.497	5.12891752070366e-06
SMARCA2	-0.578	5.13744705463927e-06
CEP170	-0.879	5.16262683180749e-06
INHBB	-0.542	5.17202033183767e-06
CDHR3	-1.486	5.1739260407193e-06
WDR63	1.96	5.24690362324231e-06
STX4	0.81	5.2597769120314e-06
ABI2	-0.502	5.27812399211198e-06
CERS2	-0.44	5.30828488565448e-06
RAB1B	-0.427	5.31974478948663e-06
FANCF	-0.559	5.34369517435404e-06
EIF3L	-0.415	5.3491721404912e-06
APAF1	-0.668	5.36074178782343e-06
DNAH10	-1.543	5.3636411864611e-06
ELL2	-0.83	5.36586965754257e-06
C11ORF57	0.584	5.37781001357277e-06
MRPL24	0.446	5.38981892124004e-06
CHEK1	-0.553	5.39882180970981e-06
ARF3	-0.439	5.41020512841065e-06
EPPK1	-0.522	5.42552363019615e-06
SLC25A25	0.752	5.48448653455924e-06
RASGEF1A	1.97	5.49918849472569e-06
PLCD1	-0.944	5.54146555793434e-06
ARMCX1	-1.16	5.6268129821748e-06
PLCB4	0.676	5.64072975878607e-06
REXO1L1P	1.971	5.71216633488645e-06
MOK	0.996	5.74012739219583e-06
CNBP	0.427	5.82719327161248e-06
FBXO43	-1.845	5.919959052632e-06
UBXN11	1.422	5.92967773086334e-06
GRIK4	-2.174	5.9345902428899e-06
PAWR	0.511	5.97144719540232e-06
CNN2	-0.442	6.01332497051837e-06
JAKMIP3	1.873	6.04413375119446e-06
ATP6V1D	0.481	6.08031099047853e-06
CATSPER2P1	-1.738	6.10561724229552e-06
USP27X	1.41	6.14693790660912e-06
ACO2	-0.42	6.18533224943344e-06
UFL1	0.488	6.27308434032825e-06
KIF18B	0.81	6.28382764735605e-06
ZNF614	0.714	6.28382764735605e-06
LCA5	-1.279	6.31313492295532e-06
TAF4	1.357	6.32526825508125e-06
SLC35A5	0.601	6.34686179713097e-06
KIAA0556	-0.581	6.36324787764219e-06
RSRC1	0.637	6.37046350621582e-06
ATPAF2	0.819	6.37095305731685e-06
HIST1H4A	-0.693	6.40779188908253e-06
CCDC9	-0.866	6.42936270477738e-06
SNIP1	0.707	6.4370602461807e-06
MFSD14C	1.172	6.46217572124085e-06
CABLES2	0.726	6.47299421585228e-06
KCNQ1OT1	0.692	6.50318892269707e-06
DCBLD1	1.122	6.52731556983333e-06
KISS1	-2.157	6.53489821217479e-06
TCF20	-0.787	6.56919561625404e-06
TCF20	-0.787	6.58973269713593e-06
HOXC6	1.225	6.61099292516231e-06
TCF20	-0.786	6.66564586338876e-06
ZFP1	-0.654	6.67338415336211e-06
SCARNA22	-1.521	6.67338415336211e-06
PIM3	-0.653	6.69999679093721e-06
TCF20	-0.786	6.71740513554534e-06
CYB5D2	0.863	6.72022631424675e-06
GNAZ	1.321	6.72243962205654e-06
TCF20	-0.786	6.72325007179965e-06
TCF20	-0.786	6.73203698701293e-06
SEC11C	0.532	6.77318193045161e-06
SNX4	0.49	6.81073705926384e-06
FUCA2	-0.467	6.83191992388174e-06
CDK2AP2	-0.516	6.90520117240125e-06
NCR3LG1	-1.182	6.94210780758684e-06
GIN1	0.881	6.94945859609325e-06
MED31	1.184	7.00350156815449e-06
OIP5	-0.915	7.03262046990066e-06
ZNRF1	-0.555	7.04099508285003e-06
VSIG10	0.5	7.04099508285003e-06
UNG	0.453	7.08818255508046e-06
ND6	-0.873	7.10635472658003e-06
RLF	0.508	7.11030286297431e-06
BTC	1.531	7.11030286297431e-06
ZNF443	0.972	7.12688335831508e-06
YKT6	-0.438	7.12699858392704e-06
RIMBP3	-1.712	7.14022383457931e-06
OTUD6B	-0.716	7.14151308881095e-06
MRPL30	0.466	7.15796692432239e-06
BCDIN3D	0.674	7.26137458147925e-06
ANKRD54	-0.556	7.30591340473144e-06
MIR1302-9	0.832	7.33580708082729e-06
STRN4	-0.482	7.33787170959264e-06
ZNF736	-0.48	7.4677638526231e-06
FYTTD1	0.462	7.46891327389071e-06
TMEM161B	0.651	7.47167288366228e-06
SNRNP35	0.791	7.47285623589589e-06
FAM110C	1.235	7.57820595273065e-06
CUL9	0.61	7.5801086504967e-06
SPCS3	-0.428	7.60451662312582e-06
ZNF343	-0.847	7.65176231231381e-06
APMAP	0.433	7.67543088786362e-06
EIF3C	0.46	7.72019306176769e-06
ERP44	0.531	7.73215298613769e-06
LGI2	-1.52	7.74626926567105e-06
TMUB1	-0.583	7.76257687334194e-06
MAPK3	-0.6	7.78580602296274e-06
KIAA0391	0.551	7.78582137079409e-06
MTFMT	0.761	7.83820038573641e-06
C2ORF81	-1.198	7.99985648863099e-06
ARHGAP42	-1.477	8.03341616781042e-06
CHMP6	1.192	8.04887385242906e-06
SLC35E2	-0.941	8.0557207506345e-06
ENDOV	0.869	8.09483652570818e-06
CMTR2	0.664	8.10921211331041e-06
TBC1D16	-0.463	8.18064036333023e-06
SMN1	1.558	8.20145177123566e-06
PSKH1	0.751	8.22788545482177e-06
CRY1	0.824	8.23783920264989e-06
SNORA17B	-1.311	8.24801717202764e-06
CSRNP2	-0.565	8.28519585153189e-06
PIGT	-0.427	8.29353238269827e-06
KIAA0100	0.472	8.32884781875001e-06
CFAP70	-1.583	8.36194809145506e-06
MYL5	-0.872	8.40516389483914e-06
DCTN6	0.6	8.42163751279781e-06
C11ORF63	-1.199	8.42489902442169e-06
CLCA2	-1.94	8.45458234632728e-06
SIDT2	-0.833	8.47798094948172e-06
ZNF253	0.715	8.52484797269135e-06
RPS4X	0.404	8.63855038099441e-06
UPF1	0.48	8.68201387195967e-06
ITPKB	-0.668	8.70787733813826e-06
TIFA	0.863	8.71210402821294e-06
SLC39A7	-0.601	8.75600565093611e-06
TRNP1	-1.192	8.77470399015485e-06
SLC39A7	-0.601	8.78720473320578e-06
MAPK1IP1L	0.525	8.80586165951275e-06
PDE7B	1.559	8.8160733082926e-06
TMEM70	-0.668	8.87901182902751e-06
ABCC10	-0.815	8.88671231249143e-06
WDR24	-0.816	8.90054111194485e-06
SMAP2	-0.53	8.95871008024149e-06
ASB6	0.701	8.9654321171341e-06
URGCP	-0.547	8.966284812281e-06
COA3	-0.577	9.03114590497574e-06
PRR4	-1.701	9.05537978685621e-06
KCTD13	-0.934	9.0558518490568e-06
CMIP	0.997	9.06224572889142e-06
GABARAPL2	0.577	9.06785350854918e-06
MCM3AP	0.428	9.11599992653512e-06
C1ORF216	0.858	9.15444221653996e-06
SEC16A	0.429	9.22355804817027e-06
PYCR3	-0.778	9.30506133113258e-06
PYCR3	-0.778	9.31579021665861e-06
UCN	-1.358	9.31948050359726e-06
GYG2	1.347	9.33943671399385e-06
TRMT61A	0.784	9.37724447236792e-06
TP53INP2	-1.77	9.41958179274063e-06
CPEB3	-0.792	9.42519466359029e-06
ACSL1	0.458	9.51563029062944e-06
TMEM164	0.45	9.64051472364011e-06
LYPLA2	-0.563	9.66834538114743e-06
VARS	-0.874	9.74220490253372e-06
ZBTB49	1.316	9.80712092189449e-06
JMJD6	0.596	9.8477388463323e-06
XPNPEP3	-0.552	9.8670245969702e-06
QKI	0.457	9.87199284872321e-06
NHS	-1.26	1.0048241948862e-05
SH3BP5-AS1	1.258	1.01534545182908e-05
LOC100507557	1.079	1.01806579660787e-05
TMEM116	-0.659	1.02376915800305e-05
ZNF3	0.468	1.02403585122973e-05
PDXDC1	-0.566	1.02563096531969e-05
COX6B1	-0.443	1.03099388956172e-05
ADCY2	-1.835	1.03439936144516e-05
CTSK	1.39	1.03478785574436e-05
CEBPB-AS1	1.347	1.04101543042985e-05
ARL5A	-0.464	1.04295059128303e-05
SMIM3	-0.884	1.04815371788707e-05
ZBTB38	-0.471	1.05332298784769e-05
DGUOK-AS1	1.366	1.05976534170711e-05
ATP8	-1.068	1.06125469351389e-05
RNF121	0.769	1.06721422103675e-05
AMDHD2	-0.744	1.0685122079657e-05
DOCK4	1.546	1.07430850350692e-05
H19	-2.002	1.07571360370873e-05
ORMDL2	-0.585	1.08524057882546e-05
EEF1E1	0.591	1.09213516562777e-05
KIAA0319L	-0.451	1.09263507022008e-05
OSGEP	0.67	1.09265825467951e-05
SNRPD2	0.42	1.09932562093634e-05
ZNF627	0.538	1.10079608367237e-05
RBM34	-0.474	1.10962990719171e-05
TVP23B	0.534	1.12119788935281e-05
RIMS3	-1.089	1.12508133276862e-05
ABI3BP	-1.634	1.13008636452557e-05
MTHFD2	0.411	1.14263680583497e-05
CPLX1	-1.291	1.14733648322877e-05
GATA6	-1.162	1.15113557461014e-05
COX19	0.707	1.15607095828468e-05
NRF1	0.695	1.1565003111891e-05
MGST2	-0.621	1.15670246370291e-05
STIL	0.505	1.16061375716756e-05
CTSC	-0.543	1.16502413687889e-05
VARS	-0.868	1.181028372172e-05
VARS	-0.868	1.18215704726869e-05
ZNF568	-0.86	1.18274352357293e-05
ERCC1	0.507	1.18823425786556e-05
IRAK4	-0.587	1.19055881739981e-05
RHOT2	-0.499	1.20082903127903e-05
HYKK	1.156	1.20434019207007e-05
MRPS12	0.862	1.20922504282104e-05
MRPS12	0.862	1.20925497568345e-05
MZF1	0.854	1.20984217855772e-05
MRPL1	0.651	1.22566678953804e-05
HELQ	0.796	1.22566678953804e-05
MRPS36	0.693	1.22703167508169e-05
MTUS1	0.581	1.22708633056578e-05
MOAP1	0.736	1.22913751195701e-05
MSANTD3	0.658	1.23308357710201e-05
MOAP1	0.736	1.23853519637524e-05
M6PR	-0.445	1.2412170700451e-05
CBX6	-0.454	1.25029906682479e-05
SLC39A7	-0.602	1.25279423192999e-05
TTC39C	0.546	1.2539304584025e-05
MORN3	-1.366	1.25836935974773e-05
FAM107B	0.609	1.26031751692206e-05
FGD2	-1.815	1.26409917525229e-05
KIAA1683	1.734	1.26456323429663e-05
RRAS2	-0.516	1.27710222583976e-05
SYAP1	-0.488	1.28006268787156e-05
RBM5	0.569	1.28361107799819e-05
VPS51	0.597	1.28549803912908e-05
NFS1	0.581	1.28594706581814e-05
BAK1	-0.57	1.29400061244942e-05
SNHG21	1.672	1.29400061244942e-05
TPRKB	-0.58	1.29947766725529e-05
RPGR	1.179	1.3142106883535e-05
POLDIP2	0.424	1.31651350019924e-05
PRR15L	0.611	1.31983731500317e-05
ARV1	-0.592	1.32534685089502e-05
SMIM7	0.494	1.34215608305982e-05
DDX51	0.725	1.3487236452418e-05
PTPRQ	1.816	1.35141336340101e-05
UFSP2	-0.576	1.35979230329996e-05
OPA1	0.462	1.36208647605656e-05
SH3GL1	-0.551	1.38190122858338e-05
TRAF3IP1	0.826	1.38253098901641e-05
CDKN1B	-0.421	1.40473764113301e-05
PTMA	0.478	1.42442329901182e-05
FKBP1A	0.488	1.42653685703681e-05
ACTR6	0.525	1.44033946871551e-05
RNF224	-1.61	1.45122917925507e-05
ARRB2	-0.704	1.45530269337652e-05
AXIN1	-0.49	1.46477929701982e-05
GRK4	-1.41	1.46553432034986e-05
VTA1	0.495	1.47577044149231e-05
TAF6	0.467	1.49969038339083e-05
HJURP	-0.734	1.50025940805936e-05
G3BP2	0.441	1.50366669812362e-05
MED29	-0.534	1.50736984160245e-05
SLC16A4	-1.484	1.50834500930922e-05
SLC39A7	-0.602	1.50834500930922e-05
HS2ST1	0.604	1.51112351655631e-05
PAPD7	0.583	1.52235319505763e-05
RNF166	1.035	1.52271842067344e-05
ERVK3-1	0.561	1.52681197050322e-05
ZNF821	0.746	1.5282603972268e-05
COMMD5	0.654	1.53257059900965e-05
PCDHGA10	-1.338	1.53381778374138e-05
EVA1B	-1.548	1.53381778374138e-05
TRAPPC4	0.731	1.54125687685159e-05
DOCK3	-1.37	1.54625764660851e-05
DIDO1	0.432	1.55150753756558e-05
TTC28	1.792	1.55952920357105e-05
CCDC112	0.651	1.57213237519915e-05
DBNDD2	-0.609	1.58743065075929e-05
RNF219	-0.689	1.58906142680022e-05
ZNF180	0.836	1.59014849007935e-05
TRAPPC4	0.731	1.59088117285878e-05
LEMD1	-1.033	1.59222308765447e-05
PSMD2	0.438	1.5946416022628e-05
CLTCL1	1.413	1.60465220253967e-05
ANKRD17	-0.51	1.61680674986514e-05
DCUN1D2	0.946	1.62247450842077e-05
ZSWIM4	-1.274	1.6300545277981e-05
TTC9C	0.628	1.64620520642801e-05
ZNF783	0.587	1.6509139970181e-05
RAB40B	1.154	1.66142654764047e-05
DNAJB11	0.495	1.67126232393958e-05
LINC00174	-1.352	1.68429612483003e-05
TBC1D2	1.112	1.6858289502375e-05
TXNRD3	0.724	1.68672232141525e-05
C19ORF33	0.648	1.68830153229396e-05
MARCH1	-1.243	1.69014710122015e-05
PCBP2	0.41	1.70115049922954e-05
MAP3K8	-1.18	1.70813798194742e-05
P2RY11	1.054	1.71213135349406e-05
POGLUT1	0.709	1.7138068938816e-05
MYO9A	0.486	1.73169045881484e-05
SLCO3A1	1.693	1.73578999747581e-05
PLGRKT	-0.67	1.73648500436912e-05
LINC00896	2.301	1.74022193623637e-05
TAF5	0.865	1.74864775042679e-05
TUBGCP5	0.708	1.75437835685834e-05
TNFSF15	1.364	1.75926269668384e-05
TMEM161B-AS1	1.013	1.76205812398352e-05
LONP1	0.482	1.76205812398352e-05
SMAD2	-0.413	1.77430967908023e-05
GFOD2	0.732	1.77760516327024e-05
CLTA	0.421	1.78110981190378e-05
ASB7	0.543	1.78211624330083e-05
TRIM32	-0.707	1.78880510057136e-05
ZNF281	0.457	1.79452907511755e-05
RNGTT	0.565	1.79611195374693e-05
SLC39A7	-0.602	1.80168742847074e-05
PAFAH1B1	-0.42	1.80334328158634e-05
PAPSS1	0.461	1.80712406702637e-05
SKI	-0.861	1.81835483785961e-05
NOTCH1	0.615	1.8207350840813e-05
LYPD3	1.167	1.82577669122311e-05
SLC27A3	-0.718	1.83195219290809e-05
NR4A2	1.247	1.83220417124793e-05
MLXIP	0.811	1.83569337702764e-05
MLXIP	0.811	1.83766957543641e-05
ARL4A	0.643	1.83884861106285e-05
APTR	1.111	1.84397457706209e-05
RPLP1	0.423	1.85501161464772e-05
RAB8A	0.507	1.85922576523721e-05
EXOC3-AS1	1.25	1.86254903409438e-05
TAOK1	-0.451	1.87230126765786e-05
CWF19L1	0.585	1.88848573409099e-05
KDSR	-0.587	1.89386248495874e-05
RHOA	-0.399	1.89707479622265e-05
MRC2	1.369	1.90199821771214e-05
OXLD1	0.91	1.90978517416937e-05
SLC45A3	1.501	1.9140345091607e-05
CSE1L	-0.407	1.92943873263841e-05
RFTN1	2.099	1.93121433873952e-05
RNF138	0.546	1.93326172970336e-05
MTX3	0.482	1.9364049896093e-05
GNB1L	1.167	1.94095854937684e-05
SSBP2	0.506	1.96004165836941e-05
ZNF77	1.079	1.96004165836941e-05
ZC3H3	0.807	1.96577803602635e-05
ATP11B	0.446	1.96883415230378e-05
ILF3-AS1	1.039	1.984600523776e-05
PIP5K1C	-0.777	1.9979295093272e-05
MOB4	-0.461	2.00220438791007e-05
TNIK	1.008	2.00371965907177e-05
WAC	0.436	2.00540188284974e-05
HNRNPA1L2	1.43	2.00540188284974e-05
PEAK1	0.689	2.00742977503294e-05
ZNF235	1.199	2.01542551530358e-05
FCHSD2	-0.731	2.01715298832158e-05
RBM48	0.713	2.02470244221388e-05
GRAMD1A	-0.556	2.02510708209126e-05
LEPROT	-0.539	2.02623739234506e-05
LEAP2	1.52	2.02746030782073e-05
SUB1	-0.429	2.03658449906596e-05
FASTK	0.547	2.03658449906596e-05
UBR7	0.562	2.04135970119822e-05
SIRT1	0.475	2.04213867300125e-05
KIAA1468	0.551	2.06898046588682e-05
DDAH2	-1.695	2.0877662825375e-05
PROSER2	-0.764	2.09080455269452e-05
RNF38	-0.691	2.09368324339915e-05
RBM42	0.564	2.09685696363461e-05
HIST2H4A	0.688	2.09892785966077e-05
SENP1	-0.456	2.10168715884163e-05
SLC39A7	-0.602	2.14251513218877e-05
CUL5	0.562	2.14350014090709e-05
COLEC12	1.66	2.1461857098173e-05
AVEN	0.732	2.14820935988998e-05
TRAF3IP2	0.512	2.14943794482093e-05
SLC2A1-AS1	-1.649	2.15640021354294e-05
HAUS5	0.842	2.16331004368208e-05
FLAD1	0.475	2.16890430625267e-05
ORC2	0.455	2.17645374078811e-05
B3GALNT1	-0.438	2.18609715847341e-05
C7ORF26	0.676	2.19412783105669e-05
FAM84B	0.394	2.19472521289515e-05
CIPC	-0.494	2.20546233996401e-05
PSMB7	0.427	2.21285783009731e-05
GBF1	-0.425	2.21492215937434e-05
C1ORF50	1.003	2.21988029775579e-05
TTC31	-0.766	2.2278608695153e-05
P4HA1	-0.409	2.2290813473434e-05
HEG1	-1.18	2.2361192901692e-05
ZNF761	0.533	2.255416474186e-05
C19ORF70	-0.698	2.255416474186e-05
STAM	0.515	2.27341755074116e-05
CHKB	0.855	2.29414242333822e-05
WSCD1	-1.643	2.32917823866164e-05
HSBP1L1	-0.717	2.33598200790245e-05
BORCS5	-1.37	2.33799291902596e-05
WBP1L	0.514	2.34135114265407e-05
BORCS5	-1.37	2.3439834282701e-05
C11ORF1	-0.688	2.34710447603453e-05
TMEM184A	0.578	2.34830336502429e-05
ZNF786	0.696	2.35009245103561e-05
STK19	-1.374	2.36197331321266e-05
TBRG4	-0.422	2.3753587767595e-05
ZSCAN25	0.565	2.38008133739084e-05
HAGLR	-1.643	2.38802758336628e-05
SLC25A4	-0.503	2.41073420438138e-05
PLOD3	0.446	2.4113605354923e-05
UTP18	0.452	2.42794142317407e-05
MRTO4	-0.467	2.43483895370264e-05
TESK2	-0.898	2.45923007173421e-05
RTN2	-1.004	2.47970989636052e-05
C2ORF50	-1.785	2.48879857222931e-05
UROS	-0.517	2.49233911584596e-05
ZNF32	0.492	2.49251828122199e-05
PCED1A	-0.645	2.49470834463941e-05
POLR3K	-0.721	2.50499961430096e-05
BARD1	0.455	2.50739274260479e-05
HEATR5B	-0.456	2.5201295796483e-05
